country,continent,year,lifeExp,pop,gdpPercap,avg_life,avg_gdp,total_pop
Colombia,Americas,1982,66.653,27764644,4397.575659,66.22884,7506.73708808,630290920
Colombia,Americas,1987,67.768,30964245,4903.2191,68.09072,7793.40026112,682753971
Colombia,Americas,1992,68.421,34202721,5444.648617,69.56836,8044.93440552,739274104
Colombia,Americas,1997,70.313,37657830,6117.361746,71.15048,8889.30086256,796900410
Colombia,Americas,2002,71.682,41008227,5755.259962,72.42204,9287.67710732,849772762
Colombia,Americas,2007,72.889,44227550,7006.580419,73.60812,11003.03162536,898871184
Comoros,Africa,1952,40.715,153936,1102.990936,39.1355,1252.5724658211539,237640501
Comoros,Africa,1957,42.46,170928,1211.148548,41.26634615384615,1385.2360622557692,264837738
Comoros,Africa,1962,44.467,191689,1406.648278,43.319442307692306,1598.0788248461538,296516865
Comoros,Africa,1967,46.472,217378,1876.029643,45.334538461538465,2050.3638008576922,335289489
Comoros,Africa,1972,48.944,250027,1937.577675,47.45094230769231,2339.615674198077,379879541
Comoros,Africa,1977,50.939,304739,1172.603047,49.580423076923076,2585.9385084634614,433061021
Comoros,Africa,1982,52.933,348643,1267.100083,51.592865384615386,2481.592959753846,499348587
Comoros,Africa,1987,54.926,395114,1315.980812,53.344788461538464,2282.6689912596153,574834110
Comoros,Africa,1992,57.939,454429,1246.90737,53.629576923076925,2281.8103332442306,659081517
Comoros,Africa,1997,60.66,527982,1173.618235,53.59826923076923,2378.759555101923,743832984
Comoros,Africa,2002,62.974,614382,1075.811558,53.32523076923077,2599.3851588903844,833723916
Comoros,Africa,2007,65.152,710960,986.1478792,54.80603846153846,3089.0326047365384,929539692
"Congo, Dem. Rep.",Africa,1952,39.143,14100005,780.5423257,39.1355,1252.5724658211539,237640501
"Congo, Dem. Rep.",Africa,1957,40.652,15577932,905.8602303,41.26634615384615,1385.2360622557692,264837738
"Congo, Dem. Rep.",Africa,1962,42.122,17486434,896.3146335,43.319442307692306,1598.0788248461538,296516865
"Congo, Dem. Rep.",Africa,1967,44.056,19941073,861.5932424,45.334538461538465,2050.3638008576922,335289489
"Congo, Dem. Rep.",Africa,1972,45.989,23007669,904.8960685,47.45094230769231,2339.615674198077,379879541
"Congo, Dem. Rep.",Africa,1977,47.804,26480870,795.757282,49.580423076923076,2585.9385084634614,433061021
"Congo, Dem. Rep.",Africa,1982,47.784,30646495,673.7478181,51.592865384615386,2481.592959753846,499348587
"Congo, Dem. Rep.",Africa,1987,47.412,35481645,672.774812,53.344788461538464,2282.6689912596153,574834110
"Congo, Dem. Rep.",Africa,1992,45.548,41672143,457.7191807,53.629576923076925,2281.8103332442306,659081517
"Congo, Dem. Rep.",Africa,1997,42.587,47798986,312.188423,53.59826923076923,2378.759555101923,743832984
"Congo, Dem. Rep.",Africa,2002,44.966,55379852,241.1658765,53.32523076923077,2599.3851588903844,833723916
"Congo, Dem. Rep.",Africa,2007,46.462,64606759,277.5518587,54.80603846153846,3089.0326047365384,929539692
"Congo, Rep.",Africa,1952,42.111,854885,2125.621418,39.1355,1252.5724658211539,237640501
"Congo, Rep.",Africa,1957,45.053,940458,2315.056572,41.26634615384615,1385.2360622557692,264837738
"Congo, Rep.",Africa,1962,48.435,1047924,2464.783157,43.319442307692306,1598.0788248461538,296516865
"Congo, Rep.",Africa,1967,52.04,1179760,2677.939642,45.334538461538465,2050.3638008576922,335289489
"Congo, Rep.",Africa,1972,54.907,1340458,3213.152683,47.45094230769231,2339.615674198077,379879541
"Congo, Rep.",Africa,1977,55.625,1536769,3259.178978,49.580423076923076,2585.9385084634614,433061021
"Congo, Rep.",Africa,1982,56.695,1774735,4879.507522,51.592865384615386,2481.592959753846,499348587
"Congo, Rep.",Africa,1987,57.47,2064095,4201.194937,53.344788461538464,2282.6689912596153,574834110
"Congo, Rep.",Africa,1992,56.433,2409073,4016.239529,53.629576923076925,2281.8103332442306,659081517
"Congo, Rep.",Africa,1997,52.962,2800947,3484.164376,53.59826923076923,2378.759555101923,743832984
"Congo, Rep.",Africa,2002,52.97,3328795,3484.06197,53.32523076923077,2599.3851588903844,833723916
"Congo, Rep.",Africa,2007,55.322,3800610,3632.557798,54.80603846153846,3089.0326047365384,929539692
Costa Rica,Americas,1952,57.206,926317,2627.009471,53.27984,4079.0625522,345152446
Costa Rica,Americas,1957,60.026,1112300,2990.010802,55.96028,4616.04373316,386953916
Costa Rica,Americas,1962,62.842,1345187,3460.937025,58.39876,4901.5418704,433270254
Costa Rica,Americas,1967,65.424,1588717,4161.727834,60.41092,5668.25349604,480746623
Costa Rica,Americas,1972,67.849,1834796,5118.146939,62.39492,6491.33413904,529384210
Costa Rica,Americas,1977,70.75,2108457,5926.876967,64.39156,7352.00712628,578067699
Costa Rica,Americas,1982,73.45,2424367,5262.734751,66.22884,7506.73708808,630290920
Costa Rica,Americas,1987,74.752,2799811,5629.915318,68.09072,7793.40026112,682753971
Costa Rica,Americas,1992,75.713,3173216,6160.416317,69.56836,8044.93440552,739274104
Costa Rica,Americas,1997,77.26,3518107,6677.045314,71.15048,8889.30086256,796900410
Costa Rica,Americas,2002,78.123,3834934,7723.447195,72.42204,9287.67710732,849772762
Costa Rica,Americas,2007,78.782,4133884,9645.06142,73.60812,11003.03162536,898871184
Cote d'Ivoire,Africa,1952,40.477,2977019,1388.594732,39.1355,1252.5724658211539,237640501
Cote d'Ivoire,Africa,1957,42.469,3300000,1500.895925,41.26634615384615,1385.2360622557692,264837738
Cote d'Ivoire,Africa,1962,44.93,3832408,1728.869428,43.319442307692306,1598.0788248461538,296516865
Cote d'Ivoire,Africa,1967,47.35,4744870,2052.050473,45.334538461538465,2050.3638008576922,335289489
Cote d'Ivoire,Africa,1972,49.801,6071696,2378.201111,47.45094230769231,2339.615674198077,379879541
Cote d'Ivoire,Africa,1977,52.374,7459574,2517.736547,49.580423076923076,2585.9385084634614,433061021
Cote d'Ivoire,Africa,1982,53.983,9025951,2602.710169,51.592865384615386,2481.592959753846,499348587
Cote d'Ivoire,Africa,1987,54.655,10761098,2156.956069,53.344788461538464,2282.6689912596153,574834110
Cote d'Ivoire,Africa,1992,52.044,12772596,1648.073791,53.629576923076925,2281.8103332442306,659081517
Cote d'Ivoire,Africa,1997,47.991,14625967,1786.265407,53.59826923076923,2378.759555101923,743832984
Cote d'Ivoire,Africa,2002,46.832,16252726,1648.800823,53.32523076923077,2599.3851588903844,833723916
Cote d'Ivoire,Africa,2007,48.328,18013409,1544.750112,54.80603846153846,3089.0326047365384,929539692
Croatia,Europe,1952,61.21,3882229,3119.23652,64.4085,5661.0574347599995,418120846
Croatia,Europe,1957,64.77,3991242,4338.231617,66.70306666666667,6963.0128159333335,437890351
Croatia,Europe,1962,67.13,4076557,5477.890018,68.53923333333333,8365.4868143,460355155
Croatia,Europe,1967,68.5,4174366,6960.297861,69.7376,10143.823756533333,481178958
Croatia,Europe,1972,69.61,4225310,9164.090127,70.77503333333334,12479.575246466666,500635059
Croatia,Europe,1977,70.64,4318673,11305.38517,71.93776666666666,14283.979109599999,517164531
Croatia,Europe,1982,70.46,4413368,13221.82184,72.8064,15617.896551233333,531266901
Croatia,Europe,1987,71.52,4484310,13822.58394,73.64216666666667,17214.31072663333,543094160
Croatia,Europe,1992,72.527,4494013,8447.794873,74.4401,17061.5680842,558142797
Croatia,Europe,1997,73.68,4444595,9875.604515,75.50516666666667,19076.7818016,568944148
Croatia,Europe,2002,74.876,4481020,11628.38895,76.7006,21711.732422433335,578223869
Croatia,Europe,2007,75.748,4493312,14619.22272,77.6486,25054.481635933334,586098529
Cuba,Americas,1952,59.421,6007797,5586.53878,53.27984,4079.0625522,345152446
Cuba,Americas,1957,62.325,6640752,6092.174359,55.96028,4616.04373316,386953916
Cuba,Americas,1962,65.246,7254373,5180.75591,58.39876,4901.5418704,433270254
Cuba,Americas,1967,68.29,8139332,5690.268015,60.41092,5668.25349604,480746623
Cuba,Americas,1972,70.723,8831348,5305.445256,62.39492,6491.33413904,529384210
Cuba,Americas,1977,72.649,9537988,6380.494966,64.39156,7352.00712628,578067699
Cuba,Americas,1982,73.717,9789224,7316.918107,66.22884,7506.73708808,630290920
Cuba,Americas,1987,74.174,10239839,7532.924763,68.09072,7793.40026112,682753971
Cuba,Americas,1992,74.414,10723260,5592.843963,69.56836,8044.93440552,739274104
Cuba,Americas,1997,76.151,10983007,5431.990415,71.15048,8889.30086256,796900410
Cuba,Americas,2002,77.158,11226999,6340.646683,72.42204,9287.67710732,849772762
Cuba,Americas,2007,78.273,11416987,8948.102923,73.60812,11003.03162536,898871184
Czech Republic,Europe,1952,66.87,9125183,6876.14025,64.4085,5661.0574347599995,418120846
Czech Republic,Europe,1957,69.03,9513758,8256.343918,66.70306666666667,6963.0128159333335,437890351
Czech Republic,Europe,1962,69.9,9620282,10136.86713,68.53923333333333,8365.4868143,460355155
Czech Republic,Europe,1967,70.38,9835109,11399.44489,69.7376,10143.823756533333,481178958
Czech Republic,Europe,1972,70.29,9862158,13108.4536,70.77503333333334,12479.575246466666,500635059
Czech Republic,Europe,1977,70.71,10161915,14800.16062,71.93776666666666,14283.979109599999,517164531
Czech Republic,Europe,1982,70.96,10303704,15377.22855,72.8064,15617.896551233333,531266901
Czech Republic,Europe,1987,71.58,10311597,16310.4434,73.64216666666667,17214.31072663333,543094160
Czech Republic,Europe,1992,72.4,10315702,14297.02122,74.4401,17061.5680842,558142797
Czech Republic,Europe,1997,74.01,10300707,16048.51424,75.50516666666667,19076.7818016,568944148
Czech Republic,Europe,2002,75.51,10256295,17596.21022,76.7006,21711.732422433335,578223869
Czech Republic,Europe,2007,76.486,10228744,22833.30851,77.6486,25054.481635933334,586098529
Denmark,Europe,1952,70.78,4334000,9692.385245,64.4085,5661.0574347599995,418120846
Denmark,Europe,1957,71.81,4487831,11099.65935,66.70306666666667,6963.0128159333335,437890351
Denmark,Europe,1962,72.35,4646899,13583.31351,68.53923333333333,8365.4868143,460355155
Denmark,Europe,1967,72.96,4838800,15937.21123,69.7376,10143.823756533333,481178958
Denmark,Europe,1972,73.47,4991596,18866.20721,70.77503333333334,12479.575246466666,500635059
Denmark,Europe,1977,74.69,5088419,20422.9015,71.93776666666666,14283.979109599999,517164531
Denmark,Europe,1982,74.63,5117810,21688.04048,72.8064,15617.896551233333,531266901
Denmark,Europe,1987,74.8,5127024,25116.17581,73.64216666666667,17214.31072663333,543094160
Denmark,Europe,1992,75.33,5171393,26406.73985,74.4401,17061.5680842,558142797
Denmark,Europe,1997,76.11,5283663,29804.34567,75.50516666666667,19076.7818016,568944148
Denmark,Europe,2002,77.18,5374693,32166.50006,76.7006,21711.732422433335,578223869
Denmark,Europe,2007,78.332,5468120,35278.41874,77.6486,25054.481635933334,586098529
Djibouti,Africa,1952,34.812,63149,2669.529475,39.1355,1252.5724658211539,237640501
Djibouti,Africa,1957,37.328,71851,2864.969076,41.26634615384615,1385.2360622557692,264837738
Djibouti,Africa,1962,39.693,89898,3020.989263,43.319442307692306,1598.0788248461538,296516865
Djibouti,Africa,1967,42.074,127617,3020.050513,45.334538461538465,2050.3638008576922,335289489
Djibouti,Africa,1972,44.366,178848,3694.212352,47.45094230769231,2339.615674198077,379879541
Djibouti,Africa,1977,46.519,228694,3081.761022,49.580423076923076,2585.9385084634614,433061021
Djibouti,Africa,1982,48.812,305991,2879.468067,51.592865384615386,2481.592959753846,499348587
Djibouti,Africa,1987,50.04,311025,2880.102568,53.344788461538464,2282.6689912596153,574834110
Djibouti,Africa,1992,51.604,384156,2377.156192,53.629576923076925,2281.8103332442306,659081517
Djibouti,Africa,1997,53.157,417908,1895.016984,53.59826923076923,2378.759555101923,743832984
Djibouti,Africa,2002,53.373,447416,1908.260867,53.32523076923077,2599.3851588903844,833723916
Djibouti,Africa,2007,54.791,496374,2082.481567,54.80603846153846,3089.0326047365384,929539692
Dominican Republic,Americas,1952,45.928,2491346,1397.717137,53.27984,4079.0625522,345152446
Dominican Republic,Americas,1957,49.828,2923186,1544.402995,55.96028,4616.04373316,386953916
Dominican Republic,Americas,1962,53.459,3453434,1662.137359,58.39876,4901.5418704,433270254
Dominican Republic,Americas,1967,56.751,4049146,1653.723003,60.41092,5668.25349604,480746623
Dominican Republic,Americas,1972,59.631,4671329,2189.874499,62.39492,6491.33413904,529384210
Dominican Republic,Americas,1977,61.788,5302800,2681.9889,64.39156,7352.00712628,578067699
Dominican Republic,Americas,1982,63.727,5968349,2861.092386,66.22884,7506.73708808,630290920
Dominican Republic,Americas,1987,66.046,6655297,2899.842175,68.09072,7793.40026112,682753971
Dominican Republic,Americas,1992,68.457,7351181,3044.214214,69.56836,8044.93440552,739274104
Dominican Republic,Americas,1997,69.957,7992357,3614.101285,71.15048,8889.30086256,796900410
Dominican Republic,Americas,2002,70.847,8650322,4563.808154,72.42204,9287.67710732,849772762
Dominican Republic,Americas,2007,72.235,9319622,6025.374752,73.60812,11003.03162536,898871184
Ecuador,Americas,1952,48.357,3548753,3522.110717,53.27984,4079.0625522,345152446
Ecuador,Americas,1957,51.356,4058385,3780.546651,55.96028,4616.04373316,386953916
Ecuador,Americas,1962,54.64,4681707,4086.114078,58.39876,4901.5418704,433270254
Ecuador,Americas,1967,56.678,5432424,4579.074215,60.41092,5668.25349604,480746623
Ecuador,Americas,1972,58.796,6298651,5280.99471,62.39492,6491.33413904,529384210
Ecuador,Americas,1977,61.31,7278866,6679.62326,64.39156,7352.00712628,578067699
Ecuador,Americas,1982,64.342,8365850,7213.791267,66.22884,7506.73708808,630290920
Ecuador,Americas,1987,67.231,9545158,6481.776993,68.09072,7793.40026112,682753971
Ecuador,Americas,1992,69.613,10748394,7103.702595,69.56836,8044.93440552,739274104
Ecuador,Americas,1997,72.312,11911819,7429.455877,71.15048,8889.30086256,796900410
Ecuador,Americas,2002,74.173,12921234,5773.044512,72.42204,9287.67710732,849772762
Ecuador,Americas,2007,74.994,13755680,6873.262326,73.60812,11003.03162536,898871184
Egypt,Africa,1952,41.893,22223309,1418.822445,39.1355,1252.5724658211539,237640501
Egypt,Africa,1957,44.444,25009741,1458.915272,41.26634615384615,1385.2360622557692,264837738
Egypt,Africa,1962,46.992,28173309,1693.335853,43.319442307692306,1598.0788248461538,296516865
Egypt,Africa,1967,49.293,31681188,1814.880728,45.334538461538465,2050.3638008576922,335289489
Egypt,Africa,1972,51.137,34807417,2024.008147,47.45094230769231,2339.615674198077,379879541
Egypt,Africa,1977,53.319,38783863,2785.493582,49.580423076923076,2585.9385084634614,433061021
Egypt,Africa,1982,56.006,45681811,3503.729636,51.592865384615386,2481.592959753846,499348587
Egypt,Africa,1987,59.797,52799062,3885.46071,53.344788461538464,2282.6689912596153,574834110
Egypt,Africa,1992,63.674,59402198,3794.755195,53.629576923076925,2281.8103332442306,659081517
Egypt,Africa,1997,67.217,66134291,4173.181797,53.59826923076923,2378.759555101923,743832984
Egypt,Africa,2002,69.806,73312559,4754.604414,53.32523076923077,2599.3851588903844,833723916
Egypt,Africa,2007,71.338,80264543,5581.180998,54.80603846153846,3089.0326047365384,929539692
El Salvador,Americas,1952,45.262,2042865,3048.3029,53.27984,4079.0625522,345152446
El Salvador,Americas,1957,48.57,2355805,3421.523218,55.96028,4616.04373316,386953916
El Salvador,Americas,1962,52.307,2747687,3776.803627,58.39876,4901.5418704,433270254
El Salvador,Americas,1967,55.855,3232927,4358.595393,60.41092,5668.25349604,480746623
El Salvador,Americas,1972,58.207,3790903,4520.246008,62.39492,6491.33413904,529384210
El Salvador,Americas,1977,56.696,4282586,5138.922374,64.39156,7352.00712628,578067699
El Salvador,Americas,1982,56.604,4474873,4098.344175,66.22884,7506.73708808,630290920
El Salvador,Americas,1987,63.154,4842194,4140.442097,68.09072,7793.40026112,682753971
El Salvador,Americas,1992,66.798,5274649,4444.2317,69.56836,8044.93440552,739274104
El Salvador,Americas,1997,69.535,5783439,5154.825496,71.15048,8889.30086256,796900410
El Salvador,Americas,2002,70.734,6353681,5351.568666,72.42204,9287.67710732,849772762
El Salvador,Americas,2007,71.878,6939688,5728.353514,73.60812,11003.03162536,898871184
Equatorial Guinea,Africa,1952,34.482,216964,375.6431231,39.1355,1252.5724658211539,237640501
Equatorial Guinea,Africa,1957,35.983,232922,426.0964081,41.26634615384615,1385.2360622557692,264837738
Equatorial Guinea,Africa,1962,37.485,249220,582.8419714,43.319442307692306,1598.0788248461538,296516865
Equatorial Guinea,Africa,1967,38.987,259864,915.5960025,45.334538461538465,2050.3638008576922,335289489
Equatorial Guinea,Africa,1972,40.516,277603,672.4122571,47.45094230769231,2339.615674198077,379879541
Equatorial Guinea,Africa,1977,42.024,192675,958.5668124,49.580423076923076,2585.9385084634614,433061021
Equatorial Guinea,Africa,1982,43.662,285483,927.8253427,51.592865384615386,2481.592959753846,499348587
Equatorial Guinea,Africa,1987,45.664,341244,966.8968149,53.344788461538464,2282.6689912596153,574834110
Equatorial Guinea,Africa,1992,47.545,387838,1132.055034,53.629576923076925,2281.8103332442306,659081517
Equatorial Guinea,Africa,1997,48.245,439971,2814.480755,53.59826923076923,2378.759555101923,743832984
Equatorial Guinea,Africa,2002,49.348,495627,7703.4959,53.32523076923077,2599.3851588903844,833723916
Equatorial Guinea,Africa,2007,51.579,551201,12154.08975,54.80603846153846,3089.0326047365384,929539692
Eritrea,Africa,1952,35.928,1438760,328.9405571,39.1355,1252.5724658211539,237640501
Eritrea,Africa,1957,38.047,1542611,344.1618859,41.26634615384615,1385.2360622557692,264837738
Eritrea,Africa,1962,40.158,1666618,380.9958433,43.319442307692306,1598.0788248461538,296516865
Eritrea,Africa,1967,42.189,1820319,468.7949699,45.334538461538465,2050.3638008576922,335289489
Eritrea,Africa,1972,44.142,2260187,514.3242082,47.45094230769231,2339.615674198077,379879541
Eritrea,Africa,1977,44.535,2512642,505.7538077,49.580423076923076,2585.9385084634614,433061021
Eritrea,Africa,1982,43.89,2637297,524.8758493,51.592865384615386,2481.592959753846,499348587
Eritrea,Africa,1987,46.453,2915959,521.1341333,53.344788461538464,2282.6689912596153,574834110
Eritrea,Africa,1992,49.991,3668440,582.8585102,53.629576923076925,2281.8103332442306,659081517
Eritrea,Africa,1997,53.378,4058319,913.47079,53.59826923076923,2378.759555101923,743832984
Eritrea,Africa,2002,55.24,4414865,765.3500015,53.32523076923077,2599.3851588903844,833723916
Eritrea,Africa,2007,58.04,4906585,641.3695236,54.80603846153846,3089.0326047365384,929539692
Ethiopia,Africa,1952,34.078,20860941,362.1462796,39.1355,1252.5724658211539,237640501
Ethiopia,Africa,1957,36.667,22815614,378.9041632,41.26634615384615,1385.2360622557692,264837738
Ethiopia,Africa,1962,40.059,25145372,419.4564161,43.319442307692306,1598.0788248461538,296516865
Ethiopia,Africa,1967,42.115,27860297,516.1186438,45.334538461538465,2050.3638008576922,335289489
Ethiopia,Africa,1972,43.515,30770372,566.2439442,47.45094230769231,2339.615674198077,379879541
Ethiopia,Africa,1977,44.51,34617799,556.8083834,49.580423076923076,2585.9385084634614,433061021
Ethiopia,Africa,1982,44.916,38111756,577.8607471,51.592865384615386,2481.592959753846,499348587
Ethiopia,Africa,1987,46.684,42999530,573.7413142,53.344788461538464,2282.6689912596153,574834110
Ethiopia,Africa,1992,48.091,52088559,421.3534653,53.629576923076925,2281.8103332442306,659081517
Ethiopia,Africa,1997,49.402,59861301,515.8894013,53.59826923076923,2378.759555101923,743832984
Ethiopia,Africa,2002,50.725,67946797,530.0535319,53.32523076923077,2599.3851588903844,833723916
Ethiopia,Africa,2007,52.947,76511887,690.8055759,54.80603846153846,3089.0326047365384,929539692
Finland,Europe,1952,66.55,4090500,6424.519071,64.4085,5661.0574347599995,418120846
Finland,Europe,1957,67.49,4324000,7545.415386,66.70306666666667,6963.0128159333335,437890351
Finland,Europe,1962,68.75,4491443,9371.842561,68.53923333333333,8365.4868143,460355155
Finland,Europe,1967,69.83,4605744,10921.63626,69.7376,10143.823756533333,481178958
Finland,Europe,1972,70.87,4639657,14358.8759,70.77503333333334,12479.575246466666,500635059
Finland,Europe,1977,72.52,4738902,15605.42283,71.93776666666666,14283.979109599999,517164531
Finland,Europe,1982,74.55,4826933,18533.15761,72.8064,15617.896551233333,531266901
Finland,Europe,1987,74.83,4931729,21141.01223,73.64216666666667,17214.31072663333,543094160
Finland,Europe,1992,75.7,5041039,20647.16499,74.4401,17061.5680842,558142797
Finland,Europe,1997,77.13,5134406,23723.9502,75.50516666666667,19076.7818016,568944148
Finland,Europe,2002,78.37,5193039,28204.59057,76.7006,21711.732422433335,578223869
Finland,Europe,2007,79.313,5238460,33207.0844,77.6486,25054.481635933334,586098529
France,Europe,1952,67.41,42459667,7029.809327,64.4085,5661.0574347599995,418120846
France,Europe,1957,68.93,44310863,8662.834898,66.70306666666667,6963.0128159333335,437890351
France,Europe,1962,70.51,47124000,10560.48553,68.53923333333333,8365.4868143,460355155
France,Europe,1967,71.55,49569000,12999.91766,69.7376,10143.823756533333,481178958
France,Europe,1972,72.38,51732000,16107.19171,70.77503333333334,12479.575246466666,500635059
France,Europe,1977,73.83,53165019,18292.63514,71.93776666666666,14283.979109599999,517164531
France,Europe,1982,74.89,54433565,20293.89746,72.8064,15617.896551233333,531266901
France,Europe,1987,76.34,55630100,22066.44214,73.64216666666667,17214.31072663333,543094160
France,Europe,1992,77.46,57374179,24703.79615,74.4401,17061.5680842,558142797
France,Europe,1997,78.64,58623428,25889.78487,75.50516666666667,19076.7818016,568944148
France,Europe,2002,79.59,59925035,28926.03234,76.7006,21711.732422433335,578223869
France,Europe,2007,80.657,61083916,30470.0167,77.6486,25054.481635933334,586098529
Gabon,Africa,1952,37.003,420702,4293.476475,39.1355,1252.5724658211539,237640501
Gabon,Africa,1957,38.999,434904,4976.198099,41.26634615384615,1385.2360622557692,264837738
Gabon,Africa,1962,40.489,455661,6631.459222,43.319442307692306,1598.0788248461538,296516865
Gabon,Africa,1967,44.598,489004,8358.761987,45.334538461538465,2050.3638008576922,335289489
Gabon,Africa,1972,48.69,537977,11401.94841,47.45094230769231,2339.615674198077,379879541
Gabon,Africa,1977,52.79,706367,21745.57328,49.580423076923076,2585.9385084634614,433061021
Gabon,Africa,1982,56.564,753874,15113.36194,51.592865384615386,2481.592959753846,499348587
Gabon,Africa,1987,60.19,880397,11864.40844,53.344788461538464,2282.6689912596153,574834110
Gabon,Africa,1992,61.366,985739,13522.15752,53.629576923076925,2281.8103332442306,659081517
Gabon,Africa,1997,60.461,1126189,14722.84188,53.59826923076923,2378.759555101923,743832984
Gabon,Africa,2002,56.761,1299304,12521.71392,53.32523076923077,2599.3851588903844,833723916
Gabon,Africa,2007,56.735,1454867,13206.48452,54.80603846153846,3089.0326047365384,929539692
Gambia,Africa,1952,30,284320,485.2306591,39.1355,1252.5724658211539,237640501
Gambia,Africa,1957,32.065,323150,520.9267111,41.26634615384615,1385.2360622557692,264837738
Gambia,Africa,1962,33.896,374020,599.650276,43.319442307692306,1598.0788248461538,296516865
Gambia,Africa,1967,35.857,439593,734.7829124,45.334538461538465,2050.3638008576922,335289489
Gambia,Africa,1972,38.308,517101,756.0868363,47.45094230769231,2339.615674198077,379879541
Gambia,Africa,1977,41.842,608274,884.7552507,49.580423076923076,2585.9385084634614,433061021
Gambia,Africa,1982,45.58,715523,835.8096108,51.592865384615386,2481.592959753846,499348587
Gambia,Africa,1987,49.265,848406,611.6588611,53.344788461538464,2282.6689912596153,574834110
Gambia,Africa,1992,52.644,1025384,665.6244126,53.629576923076925,2281.8103332442306,659081517
Gambia,Africa,1997,55.861,1235767,653.7301704,53.59826923076923,2378.759555101923,743832984
Gambia,Africa,2002,58.041,1457766,660.5855997,53.32523076923077,2599.3851588903844,833723916
Gambia,Africa,2007,59.448,1688359,752.7497265,54.80603846153846,3089.0326047365384,929539692
Germany,Europe,1952,67.5,69145952,7144.114393,64.4085,5661.0574347599995,418120846
Germany,Europe,1957,69.1,71019069,10187.82665,66.70306666666667,6963.0128159333335,437890351
Germany,Europe,1962,70.3,73739117,12902.46291,68.53923333333333,8365.4868143,460355155
Germany,Europe,1967,70.8,76368453,14745.62561,69.7376,10143.823756533333,481178958
Germany,Europe,1972,71,78717088,18016.18027,70.77503333333334,12479.575246466666,500635059
Germany,Europe,1977,72.5,78160773,20512.92123,71.93776666666666,14283.979109599999,517164531
Germany,Europe,1982,73.8,78335266,22031.53274,72.8064,15617.896551233333,531266901
Germany,Europe,1987,74.847,77718298,24639.18566,73.64216666666667,17214.31072663333,543094160
Germany,Europe,1992,76.07,80597764,26505.30317,74.4401,17061.5680842,558142797
Germany,Europe,1997,77.34,82011073,27788.88416,75.50516666666667,19076.7818016,568944148
Germany,Europe,2002,78.67,82350671,30035.80198,76.7006,21711.732422433335,578223869
Germany,Europe,2007,79.406,82400996,32170.37442,77.6486,25054.481635933334,586098529
Ghana,Africa,1952,43.149,5581001,911.2989371,39.1355,1252.5724658211539,237640501
Ghana,Africa,1957,44.779,6391288,1043.561537,41.26634615384615,1385.2360622557692,264837738
Ghana,Africa,1962,46.452,7355248,1190.041118,43.319442307692306,1598.0788248461538,296516865
Ghana,Africa,1967,48.072,8490213,1125.69716,45.334538461538465,2050.3638008576922,335289489
Ghana,Africa,1972,49.875,9354120,1178.223708,47.45094230769231,2339.615674198077,379879541
Ghana,Africa,1977,51.756,10538093,993.2239571,49.580423076923076,2585.9385084634614,433061021
Ghana,Africa,1982,53.744,11400338,876.032569,51.592865384615386,2481.592959753846,499348587
Ghana,Africa,1987,55.729,14168101,847.0061135,53.344788461538464,2282.6689912596153,574834110
Ghana,Africa,1992,57.501,16278738,925.060154,53.629576923076925,2281.8103332442306,659081517
Ghana,Africa,1997,58.556,18418288,1005.245812,53.59826923076923,2378.759555101923,743832984
Ghana,Africa,2002,58.453,20550751,1111.984578,53.32523076923077,2599.3851588903844,833723916
Ghana,Africa,2007,60.022,22873338,1327.60891,54.80603846153846,3089.0326047365384,929539692
Greece,Europe,1952,65.86,7733250,3530.690067,64.4085,5661.0574347599995,418120846
Greece,Europe,1957,67.86,8096218,4916.299889,66.70306666666667,6963.0128159333335,437890351
Greece,Europe,1962,69.51,8448233,6017.190733,68.53923333333333,8365.4868143,460355155
Greece,Europe,1967,71,8716441,8513.097016,69.7376,10143.823756533333,481178958
Greece,Europe,1972,72.34,8888628,12724.82957,70.77503333333334,12479.575246466666,500635059
Greece,Europe,1977,73.68,9308479,14195.52428,71.93776666666666,14283.979109599999,517164531
Greece,Europe,1982,75.24,9786480,15268.42089,72.8064,15617.896551233333,531266901
Greece,Europe,1987,76.67,9974490,16120.52839,73.64216666666667,17214.31072663333,543094160
Greece,Europe,1992,77.03,10325429,17541.49634,74.4401,17061.5680842,558142797
Greece,Europe,1997,77.869,10502372,18747.69814,75.50516666666667,19076.7818016,568944148
Greece,Europe,2002,78.256,10603863,22514.2548,76.7006,21711.732422433335,578223869
Greece,Europe,2007,79.483,10706290,27538.41188,77.6486,25054.481635933334,586098529
Guatemala,Americas,1952,42.023,3146381,2428.237769,53.27984,4079.0625522,345152446
Guatemala,Americas,1957,44.142,3640876,2617.155967,55.96028,4616.04373316,386953916
Guatemala,Americas,1962,46.954,4208858,2750.364446,58.39876,4901.5418704,433270254
Guatemala,Americas,1967,50.016,4690773,3242.531147,60.41092,5668.25349604,480746623
Guatemala,Americas,1972,53.738,5149581,4031.408271,62.39492,6491.33413904,529384210
Guatemala,Americas,1977,56.029,5703430,4879.992748,64.39156,7352.00712628,578067699
Guatemala,Americas,1982,58.137,6395630,4820.49479,66.22884,7506.73708808,630290920
Guatemala,Americas,1987,60.782,7326406,4246.485974,68.09072,7793.40026112,682753971
Guatemala,Americas,1992,63.373,8486949,4439.45084,69.56836,8044.93440552,739274104
Guatemala,Americas,1997,66.322,9803875,4684.313807,71.15048,8889.30086256,796900410
